Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,21027
Base Time Seconds,1744929068
Base Time Fractional,.628364260
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
17614,0.2337030917406,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0348825454712,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.978989120
17615,0.2522913515568,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0318083763123,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.982467180
17616,0.2374955713749,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9653482437134,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.985957860
17617,0.2605236172676,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9805893898010,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.989434200
17618,0.2343811243773,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9924664497375,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.992938060
17619,0.2361627072096,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9678778648376,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.996418360
17620,0.2380367815495,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9657621383667,Volt DC,1,T,2W,F,F,04/17/2025,22:32:09,.999901520
17621,0.2418580651283,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0017728805542,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.003391860
17622,0.2403847128153,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9788546562195,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.006872200
17623,0.2344985902309,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0276908874512,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.010362960
17624,0.2444275170565,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9667835235596,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.013849700
17625,0.2399185448885,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0258750915527,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.017346720
17626,0.30262362957,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0297341346741,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.020824180
17627,0.3321182727814,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0253486633301,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.024320900
17628,0.3305439054966,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9653811454773,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.027800120
17629,0.3024593889713,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9699935913086,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.031286760
17630,0.3214773535728,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0201683044434,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.034755240
17631,0.3087510466576,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9720044136047,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.038229220
17632,0.3286859989166,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0142254829407,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.041701980
17633,0.3341841697693,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9948902130127,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.045209480
17634,0.3295900821686,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0215301513672,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.048690540
17635,0.3359842598438,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0312819480896,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.052174460
17636,0.3179910480976,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0090365409851,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.055654080
17637,0.3112793564796,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9694666862488,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.059147360
17638,0.3146538436413,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9797954559326,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.062621480
17639,0.3326498866081,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0244402885437,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.066112900
17640,0.3110392093658,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0250082015991,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.069605320
17641,0.3331468105316,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0217165946960,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.073094560
17642,0.3101584017277,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0314364433289,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.076582840
17643,0.3356375694275,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0335521697998,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.080056800
17644,0.2456660717726,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9776058197021,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.083547120
17645,0.2328363656998,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9838080406189,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.087007980
17646,0.2486667484045,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0154333114624,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.090481420
17647,0.2467755228281,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9628510475159,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.093980860
17648,0.2451882660389,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0113477706909,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.097460980
17649,0.2646492421627,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0179305076599,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.100925720
17650,0.2315189093351,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0296616554260,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.104430080
17651,0.2532777488232,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0359764099121,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.107895900
17652,0.2224932909012,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9697341918945,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.111393640
17653,0.2545394599438,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9691667556763,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.114899480
17654,0.2368214279413,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0373382568359,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.118383660
17655,0.2539711296558,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9940958023071,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.121853880
17656,0.3065849840641,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9674973487854,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.125346560
17657,0.3087831735611,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9717369079590,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.128831640
17658,0.2463323622942,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0355224609375,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.132314100
17659,0.2550962567329,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9630780220032,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.135809140
17660,0.2578215003014,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0120687484741,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.139287500
17661,0.2312821447849,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0229558944702,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.142792240
17662,0.238437384367,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9849753379822,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.146266660
17663,0.2415730655193,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9630374908447,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.149749360
17664,0.2392482757568,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0164546966553,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.153238660
17665,0.2321526408195,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9820652008057,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.156717980
17666,0.2469332814217,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0316634178162,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.160209460
17667,0.2374570220709,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9808168411255,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.163696460
17668,0.2321757376194,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9832000732422,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.167160560
17669,0.2320736199617,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0040106773376,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.170634080
17670,0.2608262002468,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9951577186584,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.174125500
17671,0.2359219491482,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9631514549255,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.177609840
17672,0.2395236939192,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0306010246277,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.181090540
17673,0.2458374202251,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9746150970459,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.184584900
17674,0.2576922774315,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0002245903015,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.188071700
17675,0.2323394268751,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9897098541260,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.191537600
17676,0.2447858005762,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0185384750366,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.195007520
17677,0.2332254946232,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0317358970642,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.198490940
17678,0.2562361955643,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0352950096130,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.201959220
17679,0.2380906939507,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9901962280273,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.205432800
17680,0.2359912842512,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9949307441711,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.208930520
17681,0.2471624016762,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0353679656982,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.212410620
17682,0.242626696825,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9934959411621,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.215908920
17683,0.2611592113972,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9871721267700,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.219382940
17684,0.2315151393414,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0223159790039,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.222878900
17685,0.2355386614799,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9578900337219,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.226358120
17686,0.3446658551693,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0322308540344,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.229832360
17687,0.3208685815334,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9907641410828,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.233337420
17688,0.2396874129772,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0098719596863,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.236816860
17689,0.2594467401505,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9984817504883,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.240304960
17690,0.240301862359,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9763174057007,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.243791840
17691,0.2373318225145,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0321578979492,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.247271280
17692,0.240313410759,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9724583625793,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.250763980
17693,0.2517869770527,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9786601066589,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.254266460
17694,0.2596800029278,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0359764099121,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.257743440
17695,0.25006711483,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9689397811890,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.261229860
17696,0.2462590187788,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0332841873169,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.264717220
17697,0.2634242773056,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9617490768433,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.268187140
17698,0.228845641017,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9761228561401,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.271663140
17699,0.2385799437761,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0166091918945,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.275136680
17700,0.2417540550232,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0194783210754,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.278619920
17701,0.2534762620926,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9844889640808,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.282094160
17702,0.2322450727224,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0245132446289,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.285582540
17703,0.2618641555309,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0020403862000,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.289053120
17704,0.2377574890852,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9685592651367,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.292531840
17705,0.2421700805426,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0133495330811,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.296022740
17706,0.2548514902592,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9623565673828,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.299513580
17707,0.2408103495836,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0329527854919,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.302995720
17708,0.2582680284977,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9829325675964,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.306471500
17709,0.2407159507275,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9662890434265,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.309956380
17710,0.2430040985346,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9912586212158,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.313435220
17711,0.2578814029694,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9634184837341,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.316924340
17712,0.2646860778332,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9819922447205,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.320401720
17713,0.2361530661583,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9628109931946,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.323883800
17714,0.2471779733896,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0390815734863,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.327358500
17715,0.2576691806316,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0183839797974,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.330827820
17716,0.3481877148151,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9929199218750,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.334325400
17717,0.3302896618843,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0309820175171,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.337796860
17718,0.3231336176395,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9920120239258,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.341282080
17719,0.3279872834682,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9714694023132,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.344788900
17720,0.3094906210899,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0083236694336,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.348257940
17721,0.3295731842518,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0243992805481,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.351746500
17722,0.3114256560802,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0312185287476,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.355240380
17723,0.3093097507954,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9803953170776,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.358705700
17724,0.335186868906,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0122146606445,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.362177340
17725,0.3309225738049,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9914450645447,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.365681240
17726,0.3259906768799,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0334792137146,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.369158620
17727,0.3078933358192,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0026078224182,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.372641180
17728,0.3152200877666,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9851293563843,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.376119440
17729,0.3259071409702,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9873585700989,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.379597560
17730,0.315650254488,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0103664398193,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.383085640
17731,0.3060649335384,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9820246696472,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.386557300
17732,0.3315955400467,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9609546661377,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.390026600
17733,0.3229860067368,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9769577980042,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.393517080
17734,0.258015871048,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0108933448792,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.396989760
17735,0.2472126483917,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9659886360168,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.400467520
17736,0.2364843636751,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0278768539429,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.403963420
17737,0.2446566820145,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9763898849487,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.407427520
17738,0.2336646169424,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0207271575928,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.410924080
17739,0.2314727008343,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0044646263123,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.414418600
17740,0.252041220665,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9919395446777,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.417905360
17741,0.233079046011,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9771113395691,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.421378760
17742,0.2592776417732,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0356769561768,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.424853580
17743,0.2461012303829,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9659485816956,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.428352120
17744,0.2418715804815,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9906907081604,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.431826100
17745,0.2351014465094,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9703016281128,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.435319760
17746,0.3618357479572,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9736256599426,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.438797320
17747,0.3231824636459,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9808168411255,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.442275060
17748,0.2491616606712,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9601197242737,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.445755700
17749,0.2317500412464,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0212621688843,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.449246380
17750,0.2348568290472,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9824056625366,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.452728340
17751,0.2644968628883,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0335521697998,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.456224880
17752,0.2506293058395,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9745335578918,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.459699100
17753,0.2487707585096,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9698071479797,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.463190980
17754,0.2419967353344,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0042700767517,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.466682760
17755,0.264057725668,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9904236793518,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.470146160
17756,0.2390594929457,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0091094970703,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.473622840
17757,0.2454656213522,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9847888946533,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.477104940
17758,0.243293017149,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9656081199646,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.480587220
17759,0.2596684396267,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0340471267700,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.484062020
17760,0.2620837390423,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0295071601868,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.487532200
17761,0.2574727237225,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9633383750916,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.491020660
17762,0.2614155709743,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0176305770874,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.494499060
17763,0.2329057008028,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0011730194092,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.497965100
17764,0.2531853020191,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0366573333740,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.501433560
17765,0.2647279798985,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0228829383850,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.504926840
17766,0.2315073609352,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0200138092041,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.508424380
17767,0.2588248252869,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0326848030090,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.511897820
17768,0.2314708083868,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9790005683899,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.515394360
17769,0.2431061267853,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0343461036682,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.518868700
17770,0.2620584964752,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0359354019165,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.522343000
17771,0.2543892264366,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9733662605286,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.525837120
17772,0.231563270092,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0273504257202,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.529327360
17773,0.2555659115314,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9751420021057,Volt DC,1,T,2W,F,F,04/17/2025,22:32:10,.532812500
